client_id,expected_sales_2020_method1
9570,1404.310313703041
9630,48958.73370400614
9701,774.5427528932461
9861,1640.7588731164399
9962,0.0
9982,9675.84567111111
10044,22024.114599999997
10064,2085.5660604075233
10111,5546.026080000001
10134,2316.5406666734834
10236,1808.0137015686278
10287,4019.300655308642
10340,9241.66340965764
10600,4479.3717152680065
10761,925.9145476755283
10795,4334.838247176005
10854,1136.5224587493203
10885,7740.685378425657
10918,1930.3649555555558
10956,39623.48745925345
11039,17003.027788888892
11121,4871.818913968254
11212,21196.792657849386
11298,511.3600640569397
11307,864.2201035555555
11344,0.0
11362,2543.472246427718
11388,67362.30205458228
11487,22503.6611776
11615,410.3476
11625,1822.8611973333336
11778,2959.349433333333
11814,53.834327625201944
11825,5171.32
11849,1274.8878586206895
12169,450.2080194285713
12246,3728.2307073337506
12265,299.8750252697331
12276,1169.8951289496933
12365,1104.4370857988167
12388,4319.198613978495
12447,704.923113
12467,214.3553382550336
12472,11181.931824035082
12587,19523.781431954616
12600,905.8273205897948
12674,4202.014093490538
12703,2174.0580648392556
12725,12428.314466059655
12835,18757.926499561967
12848,5163.757470914077
12870,12779.344716666668
12976,3862.095955532222
13053,3960.0025328185334
13074,6679.229425475944
13178,11692.276166666665
13203,1043.141922832244
13323,-6.915949294731641e-13
13436,10301.71668239766
13447,799.8142775827816
13572,6798.3236074270935
13581,2067.5206
13622,1528.4540778325124
13644,2333.94762295082
13659,4258.2204753333335
13838,8823.345318616577
13854,5686.801988514159
13891,6093.998148737365
13925,4043.140796348195
13955,2612.9293923541254
14003,1647.2015453763445
14062,871.4927073536527
14120,3208.2332
14138,3339.7215841796587
14161,2149.1218430150834
14295,3015.99240381323
14336,13327.0625
14409,366.2004136622391
14436,624.8829354497353
14537,5815.253071184141
14609,1331.798540625
14651,78480.00116363638
14687,4534.559474393463
14813,17278.33715
14979,922.3306666666667
15075,725.7139597495528
15080,1797.4068396301957
15116,383.4262870561282
15155,828.8110174418605
15169,1299.6643617763625
15292,1800.5623337564105
15310,320.63418333333334
15933,1491.6202729493086
15977,3619.6289030303037
16062,20757.695485256412
16317,332.5452091176471
16338,2681.9950941176467
16365,1469.125
16381,187965.4425342876
16470,7402.566268553923
16492,28376.59244444444
16523,655.5550881458967
16600,22268.139347619046
16807,2340.7713382300763
16831,59879.079858085286
16934,8302.448337660207
17077,20774.047212520578
17208,6749.8808581444455
17227,13784.437363636362
17276,11076.168438713912
17319,12541.164103370787
17441,21477.90232
17456,6265.2375971119145
17466,2887.88
17500,24374.665085960783
17527,4651.798818790795
17595,8306.383650813585
17667,1439.9814429970502
17707,1500.197844290356
17739,4542.915073333334
17818,4836.4343904638
17851,2212.2504
17861,2632.521324356685
17991,10725.1162
18148,507.2002283333334
18150,2970.1677899999995
18348,1541.9646123143566
18454,1020.6815665201467
18603,6367.202335921543
18706,983.8044533333333
18841,1370.3471913333335
18903,61722.01147096774
18908,4499.238923152451
18972,6361.731000000001
19053,7710.111359220625
19102,1770.9807560356653
19208,17903.822071940267
19362,7374.223966666667
19383,1388.8128333333332
19387,3558.367006750209
19397,4349.048328184464
19486,5654.025240358366
19495,3106.0369084726362
19504,22964.27492231801
19525,22979.1298
19595,1709.2261454648758
19598,182.9092877505568
19628,1374.7505784501845
19690,1443.6405567078828
19702,4051.788879705216
19777,13780.840233333334
19782,477.0834315789474
19852,1644.8349892307695
19902,2225.1521804102567
19949,5474.323533333332
20070,12170.43055670103
20234,1720.9959941945772
20240,672646.2337769086
20265,15616.076087628868
20387,187447.45825938522
20426,376.3833545454546
20485,2507.6797339766167
20492,264.1565164835165
20508,6107.9710856790125
20544,12471.837956088888
20549,777.1667662393162
20591,2202.3667557613167
20651,553.8887996862744
20688,285054.00496882416
20704,870.3609214765102
20834,179.38053166123788
20866,253.59215851851854
21046,2612.5465506715504
21069,6656.7661969634855
21082,4998.632613860046
21301,4260.451753548796
21391,14804.555647724843
21403,780.3992
21614,597.33783
21763,149.06243902439024
21881,692.33565
22055,3541.479220525252
22121,871.9749921908895
22252,31216.07438512266
22282,24085.199033333334
22423,2844.4158746421267
22487,931.1492354086174
22534,30651.26433333333
22622,13115.398620489299
22651,1789.73005
22696,1418.18010430839
22727,549.0411703163016
22738,6243.680114327834
22761,554.2499507936508
22779,1856.009704486017
22805,24832.19993473581
22928,223.11553508771928
22967,2942.1416668263087
23025,4659.896600000001
23050,448.9955386534585
23099,1025.3778746382977
23164,776.9822124053031
23252,64989.10263026463
23403,551.7194
23422,866.3483293333334
23537,39675.404085373746
23551,3126.048548571429
23644,196448.64672310933
23786,13336.661271820447
23852,5204.7141906666675
23948,4092.137689644513
24028,5215.03805933777
24069,1528.4353331221719
24104,375.45953361020037
24200,34562.31574
24282,4516.2203725
24344,1352.2774599148938
24495,3493.3407510979832
24537,117.55543939393941
24576,195.9850909090909
24654,8935.448487555757
24682,1093.6805679748823
24711,2715.227157196224
24779,36904.51791673025
24804,1759.9613996051817
24821,2935.081396820084
24824,3385.226974566474
24841,736.7159110706436
24899,601.4835545590435
24988,0.0
25055,10922.65077233366
25087,594893.1196682719
25321,2407.2729728252034
25542,624.5749083820663
25577,2769.030503529412
25776,2109.667216705277
25865,4153.8460000000005
25878,2490.236833333333
25881,768.3271900000001
25893,1199.1417999999999
26018,3624.1825545454553
26020,1427.08284
26038,14485.404599999998
26073,1100.3165305683563
26124,13077.283266666665
26146,2922.3560826069474
26289,975.7204851063829
26441,219.63372111111113
26518,30604.116414285712
26543,1008.4326196696165
26589,2154.3969048756217
26771,1102.4314
26788,9437.631981609196
26945,190.3724050268199
26989,14482.708872222223
27005,2928.360322335767
27043,34616.4467
27174,245530.28808251384
27231,26801.07672897196
27245,3045.914036672868
27351,886.0849691987768
27439,1258.542479740681
27449,633.3223216838996
27464,11608.837915881055
27568,323.6256709404762
27578,1098.9903307868854
27638,6634.176733333334
27860,547.1339697580645
27864,208033.06224452384
27869,1415.2381701043585
27888,69851.93990166495
27964,1377.66916889252
27970,2198.095442352941
28060,3006.5830613333337
28079,4015.04147579947
28093,4566.39934509804
28112,25639.098955872127
28202,31081.648000000005
28210,57854.87006666667
28227,374.4521010452962
28247,1379.1306000000002
28345,336.7276243093923
28351,634.662
28376,7682.7682
28418,508.5097053750001
28447,58126.979999999996
28635,618.0185170833334
28727,2577.9366
28881,266.1963743243244
28901,8534.916666666666
28972,14398.391283960513
28989,1905.1053333333332
29035,424.62338903426786
29047,504.60663765801723
29051,1740.185433630422
29254,4256.474337019375
29362,2320.394089410072
29445,494.76465906647115
29496,1165.199120828313
29505,1697.7872871428574
29540,5234.483234255819
29572,92691.39965697675
29574,886.7851173333333
29619,1672.7351743218805
29650,2173.885578783376
29742,70437.90050666666
29775,1925.0572760633759
29812,963.8879868535448
29898,871.8771180212484
30007,1730.17592
30039,5991.399566666667
30062,4691.126
30198,10321.125294
30292,1910.2316541542466
30301,523.24575
30341,6474.915366308538
30392,204.7377104023845
30434,905.8854555114505
30616,801.1239011812298
30617,5712.3896825157235
30639,748.8291213962262
30737,1599.6323836693552
30846,811.003951901566
30851,542.3169999999999
30947,0.0
30960,11322.957221212122
30974,8351.74581541165
31014,8482.070052554885
31023,2798.704528174758
31033,49404.05106962078
31051,29160.143090228758
31109,112920.32657894041
31208,1557.2327364705882
31346,8667.874515928272
31482,176.84567891625616
31490,322964.7454688864
31515,1360.6108395348838
31520,902.7750229545454
31639,539.9343382876383
31667,1391.1049227272729
31669,1594.412802109228
31698,1262.9362820895522
31716,2253.1651541511774
31764,481.56364631185807
31796,15069.750188936956
31821,7254.00814763552
31880,32569.94496408942
31977,2025.5416975623586
32038,18108.01852305397
32040,13593.244391937986
32058,165.4575144278607
32085,3602.462400000001
32189,20119.1052579798
32384,219.07592000000002
32429,10691.324453015528
32630,1895.5269160305345
32677,761.0305094339624
32807,1115.4936183506452
32844,6713.874720616288
32948,8493.011302611369
32953,7580.757799828532
32965,16569.94645911417
32985,11735.958857102993
32996,3156.92563286234
33036,447.9907785381569
33051,9277.975942039531
33144,6626.4283603539325
33192,3676.732405333334
33254,2135.6202983870967
33311,6798.0468876260165
33367,4244.448545729403
33373,1214.55502
33440,5373.059714670699
33446,981.2543006622519
33471,5445.980066666667
33494,16682.205001136965
33506,47963.833495
33715,517.0821387878788
33721,3550.6810300751877
33818,3480.178272108471
33896,1824.8380379008752
33905,415.4920492315445
33968,-3.4579746473658207e-13
34118,635.395641097561
34124,1948.2108599999997
34157,1304.7776010781672
34179,56929.43884666667
34275,3028.1184047121924
34313,21724.86643
34324,1507.5505849828496
34448,3541.5355622627194
34478,4432.714852955908
34494,13252.53178493957
34567,833.3765697140178
34576,1763.6215999999997
34600,3221.8608881145324
34603,1953.5164999999997
34610,289.95678663793103
34619,71209.07639999999
34648,2497.04238
34663,276.32021972534335
34740,2542.439090871212
34744,1323.7795666666668
34775,8762.871151334019
34778,1123.4644220937264
34784,986.0423848357792
34812,18536.16
34829,5070.568160093962
34852,4405.452368361019
34873,761.1265186666667
34922,2057.9932567541764
34981,2070.0133391696754
35006,7500.078271929824
35161,10218.359175300377
35451,729.8903418045707
35492,4856.742037840387
35593,2801.10787805169
35627,6337.757868384074
35682,2282.954158066158
35769,1385.3610338804458
35815,4286.803555777263
35993,994.8180745149053
36020,1686.846937970254
36048,477.9229670682732
36184,0.0
36190,1912.3592731812964
36326,13258.198782860145
36349,327197.25173333334
36412,843.1938
36478,812.9717999999999
36531,40704.82386613063
36601,237.9336397038362
36640,1545.4176157273919
36787,617.1320485527543
36818,568.4964222222222
36857,4372.053433409517
36887,4478.466613302683
36898,1888.875
36965,1094.8230528271524
37006,15477.535866318098
37107,28759.591000000004
37136,8106.47837751773
37150,50936.40919486667
37157,21677.299358874603
37371,7008.433109000001
37382,234.3982365656566
37482,537.7622220172202
37581,3639.302849162011
37741,1221.4445267145422
37910,734.617012987013
37936,1339.4496636980496
38023,518.7879342398884
38040,3279.1877400000003
38431,19029.911433721016
38523,11889.353943348298
38531,877.4454000000001
38550,589.6578208517889
38676,72102.71540221728
38709,400.0566779151404
38767,3660.2200000000003
38808,9257.403425555556
38834,5341.7385
38838,8857.196232879189
38901,2934.7589757263295
38939,16693.84908011111
38959,5370.109706485615
38991,865.7573213333333
39073,438.3720517006803
39226,200.02233484126987
39259,345.8725368191721
39486,3449.6419193229594
39570,2451.209213581699
39689,11311.63676815197
39712,8127.575208112212
39720,27910.57558701773
39786,-2.7663797178926566e-12
39870,5750.983551629163
39875,3065.7692555205044
39888,252.36464999999995
40177,34415.24380867205
40184,15245.32
40200,7990.764400501147
40212,1535.7813
40234,4065.9036724753455
40300,325.5605381518152
40328,1166.7387452479309
40362,1693.6084579310343
40371,2161.170370572207
40604,0.0
40671,3051.420116351964
40687,2.5934809855243657e-13
40735,1006.1740369077306
40741,988.4035853107343
40772,11688.606128353917
40891,647.1259780402808
40936,1634.5951929378532
41225,1366.8924746203907
41384,17269.740268729558
41467,548.6972
41519,21863.602199999994
41640,451.93083333333334
41688,6467.105424210526
41839,387.20517293233087
41885,13291.984909096942
41891,1147.0058267475483
41924,113500.40000000001
41947,7465.912764415155
41961,9127.808068678833
41968,1134.169067091195
41997,13653.960593432244
42047,1045.3407086764707
42137,9179.093
42139,792.7800664845174
42207,14966.260126000001
42214,4047.9958611219517
42363,409.918018018018
42437,2706.3453169781938
42475,26401.63187378886
42500,18056.253892533336
42549,16684.76401111111
42682,3131.1082529641694
42725,365.3844992783505
42794,2707.050791450217
42869,3396.869467279412
42948,659.662198807947
42993,12848.51805828216
43045,1304.3093132947974
43208,20365.166482131233
43220,1899.9564000000003
43278,692.952987157258
43401,2359.1619181286546
43481,2797.9706292536666
43491,13182.755807999998
43667,85357.78757650997
43704,4120.623067333333
43709,294221.2262533048
43720,6948.554089638718
43769,486.6515638674033
43896,8336.628646490082
44077,327.74080000000004
44140,1969.9076208392369
44182,4998.264544030819
44186,3982.010896779249
44269,2613.4583230881017
44276,1582.2896000000003
44292,785.7559702673215
44406,721.3502643979058
44407,17141.15357131579
44438,1959.4959217972248
44491,2438.385957374981
44579,6185.104346778662
44670,3007.30936875
44680,99.7326
44871,61451.4
44875,2695.8946794871795
44942,3611.0430326615533
45068,2920.7212400000003
45089,1048.7120569877884
45130,781.4253502538071
45252,14128.985129831392
45281,118.73710544715452
45287,545.095009953917
45356,6447.8802186464645
45357,420.244571259795
45436,1253.6285216143515
45463,12406.181636507934
45556,9649.120528283018
45559,865.8043333333334
45581,1804.1542657029229
45620,4273.043951158921
45622,934.9818828843107
45652,3674.758693105924
45752,951.3759237760416
45779,39.6244
45855,1776.8781389192786
45862,892.7259144230769
45967,5822.100400000001
45983,2060.718411333333
45996,7918.131830253565
46066,1443.6106267942582
46131,4414.55775362426
46147,1.7289873236829104e-13
46193,1323.2084993331198
46210,652.6111096428571
46229,2554.6649255957773
46315,274.7099418344519
46406,286.76890588235295
46532,3677.151782222222
46560,19757.905617333334
46722,20409.924
46774,5635.3377034482755
46966,23400.49739179815
47137,2485.3817249999997
47149,1957.080308508115
47185,800.0417510416665
47231,1420.8444222222222
47257,8805.90376875
47259,1620.6355506726456
47308,1946.341391948827
47337,65708.39869999999
47399,434.86099999999993
47683,3209.3206248711117
47776,865.3125357466065
47801,2642.9120109487826
47818,1101.7833904189945
47820,0.0
47923,3290.3832188398487
47984,3190.1906659999995
48037,113660.28444481785
48267,19236.539573384358
48408,3573.09862937212
48417,412.85236213312567
48515,7344.465418219239
48523,0.0
48763,6382.797144715345
48930,500425.60432864213
48977,389.52799999999996
48993,3969.267933333334
49040,384.13997481108316
49099,423.5611557093426
49121,634.127389539749
49206,4383.154580786116
49259,696.1007283018868
49355,1551.1334057142856
49492,257.41069565217396
49577,7458.1179999999995
49598,4245.369782444445
49692,6154.458092765958
49829,596.4559846323531
49857,856.9491992225462
49863,2460.4812160855267
49886,1189534.5366374399
50231,699.8939175824175
50309,0.0
50583,172146.75066666666
50627,3289.691210526316
50685,3104.4825019214704
50792,235.75846400000003
50794,7517.912978333333
50819,4963.173033771626
50904,4087.002559700899
51104,14058.257930702812
51166,0.0
51204,1377.0793300821147
51401,5260.294825641762
51589,3998.6272744134367
51632,444.50672943376065
51804,445.274710334789
52076,1350.9234
52170,0.0
52188,8056.907637654509
52270,37244.72238608621
52281,1121.0896481099658
52306,1226.208101529052
52314,1266.2095750188112
52349,23976.881549738053
52445,1426.1426
52586,4008.4893733333333
52655,802.792793778651
52845,3236.2370544444443
52937,6686.558175333334
52949,18190.781704761906
52974,2353.958
52999,0.0
53011,5202.50504916917
53028,15190.24103833066
53245,24541.607200000002
53316,695.5047625000001
53375,1585.531395792646
53470,2754.099720768519
53578,2205.4999589743597
53608,1429.2567452380952
53629,2294.7462058862798
53724,2740.5645400000003
53776,43276.93914499645
53790,5567.3367545925485
53954,8003.233333333334
54011,6089.594233333332
54128,5925.034293333333
54165,1515.055700440364
54174,19231.13596941606
54229,1442.4277118808195
54332,4510.649912122871
54349,1547.685592169982
54412,1498.2455401813334
54427,9204.112122904762
54457,1036.3606697042367
54470,1083.7135564738294
54532,23699.542909090906
54550,1814.3715571865448
54713,1311.023681801126
54736,0.0
54753,393.1255266983373
54771,1751.9805333333334
54811,2901.5078833333337
54865,102.13884971684055
54866,5957.27965108818
55013,2034.874197802198
55019,650.9313951124144
55077,7505.689666666666
55080,456.01640000000003
55217,2502.8359460615084
55231,5630.726750674374
55269,81935.45198694944
55315,1919.6566666666665
55337,984.4862853760309
55382,26091.66
55420,487340.7764571102
55438,1764.9648000000002
55447,645.9977445881448
55549,4638.910189592882
55702,8520.421026184245
55744,997.1872912470025
55879,1277.7833905154641
56046,835.428754966341
56060,1259.6787816578483
56218,2077.9360168759463
56221,10409.8
56272,1535.963262560403
56325,3605.6977425149703
56343,916.6264663583814
56424,91.3397388535032
56457,417.06294932988857
56579,917.7019644128113
56601,21345.241320494264
56764,8873.284555408278
57145,1092.5284445664488
57300,1042.305779003268
57401,211243.4778027267
57436,1132.9891999999998
57577,2531.540233333333
57599,30876.36885098039
57601,1917.1493600000001
57707,1349.8401073498621
57725,24802.062431151513
57759,751.928285867621
57791,17480.03505942281
57798,3765.3339554140125
57853,4895.7940040799995
57945,911.1132639684289
58054,0.0
58123,5836.5398000000005
58161,1755.12859677947
58206,176.58906214689264
58212,3620.419442622951
58244,17179.528000000002
58448,3407.062273392858
58501,6056.866798695253
58504,204.98541802641802
58524,1322.7186096759258
58548,2089.6834
58580,27594.619393939396
58594,1259.5612691558445
58733,1770.1874113024799
58984,258164.66977658603
59087,732.1040317154332
59097,821.5405696747968
59159,2017.5978684939091
59396,3062.008237174604
59426,2015.9436793963782
59444,12620.3714
59504,10292.27
59507,1151.1224
59509,117.39433935361217
59549,145.77762037037036
59588,4936.910369669422
59673,2374.106
59700,2377.823417839548
59701,1570.6191222789116
59707,97983.64166666668
59871,2885.4846266666673
59874,10121.759587262875
59897,2161.4937585745142
59975,683.1453458994708
59991,117706.64107642311
60092,491.75485637480796
60106,5554.461478376512
60124,8515.009223817728
60198,1568.6823348698888
60227,354.26899999999995
60311,1617.120075870968
60385,5718.535454701988
60387,25545.985
60410,6552.446744444444
60427,4777.802696
60438,388.3808208695652
60442,29.941113176470598
60509,8071.989691645023
60555,1889.7661324924218
60604,3375.9347727272725
60624,0.0
60627,2831.954462895336
60752,552.8484153305203
60877,2095.0233629609397
60898,2211.265995200439
60917,5666.904833333333
61003,12302.8725
61048,1103.7082916666668
61105,984.1374838487972
61153,7035.388538181816
61201,1347.3220958083832
61348,8658.72629824331
61349,3710.917699561404
61463,154.50736117216118
61488,551.597561811511
61515,3952.350344988345
61551,598.4052051267151
61559,68541.34480979147
61636,27950.99878873239
61641,3979.417198850575
61657,1295.3779959459462
61773,3696.114622701806
61799,447.6754768831169
61835,0.0
61929,2148.136282097649
62006,1177.5876375
62101,1341.64753014636
62178,5230.614778627054
62186,134985.05716745098
62251,2779.7524000000003
62254,1596.0305165895957
62262,20099.556572292997
62448,835.4690315360501
62595,584.5875380481622
62703,1415.4174340770792
62769,913.231832700422
62804,460.04600000000005
62852,1909.6670632092198
62871,1075.067360379147
62875,35855.677423333334
62901,0.0
63033,1976.094971620972
63063,386.22011940298506
63089,723.1390317333336
63099,141259.5275086667
63118,2390.023735355964
63154,676.1293953488372
63233,415.33662857142866
63322,3074.9205999999995
63361,8630.06
63469,-208.02809999999954
63580,3608.2120057036655
63599,391.07002145096186
63604,10686.36307147016
63631,1630.0150355812577
63686,430.66759512195125
63696,380.9317796391752
63761,0.0
63815,6942.087695682848
63841,578.0892324520383
63856,3438.2962127951814
63929,20561.20563111111
64003,39568.483076079036
64013,4754.1373383821
64107,1076.1910285714287
64129,3956.924220674387
64195,2247.7165147392293
64196,9778.145485116689
64319,1076.8588177570093
64417,12782.536777619951
64517,318.59024999999997
64526,5108.812796917572
64580,11820.760479795672
64740,79.8067707070707
64810,155606.62532492663
64927,868.3788
64994,27499.131586984124
65022,13321.100947776915
65037,2495.420030205398
65100,2147.1052
65101,892.3248691352424
65129,8584.167833537012
65267,418.1156880507937
65270,180.29794920634922
65311,39917.98673666884
65326,4483.225506538171
65357,5000.394989958159
65399,11035.17927183608
65450,12338.770639333334
65473,46.999516728624535
65685,6837.74627574541
65686,2000.0670886593407
65689,0.0
65697,483.7453347368421
65699,827.6174137190935
65832,2332.254392271187
65869,7436.266312595952
65899,92858.64370723105
65916,2314.3336
66027,14785.551296286741
66065,2785.4610000000002
66506,2817.3367518796995
66516,2983.267087184466
66538,18197.12662347181
66544,19386.405600000002
66546,4384.367283870968
66787,1332.68144255291
66813,7270.043349206349
66833,1088.330343939394
67013,4059.6787272281003
67063,3688.607741119691
67075,6370.105853852411
67132,-1.229201925430819e-13
67145,681.8287836290071
67222,11283.464480078786
67304,1188.9294479928315
67312,5804.718181780628
67482,16101.481037946287
67501,6697.531000000001
67674,5131.553689584087
67695,2507.811490887918
67791,24103.678667000004
67821,760.2082220330034
67824,1023.7308984375001
67889,561.3054227942102
67967,2912.7752434988174
68065,264.0555793882353
68199,10387.670779999999
68248,1188.5663111942533
68350,1654.7821040000001
68370,5205.220780111941
68436,991.1664653733332
68486,1102.3461862365589
68630,9414.72386
68631,585.5742784862385
69167,2048.9415124634697
69219,5357.003808095238
69241,10036.946734116975
69274,56157.00930000001
69416,223.97859999999997
69482,216.82385078947368
69752,9843.425672589641
69799,1038.9652
69808,223031.7969755555
69890,1126.0936633663366
70018,1569.8172074122808
70040,6585.1508110393615
70285,1226.8401735639757
70302,14720.128799999999
70472,57961.216921778214
70485,3020.5114665145757
70563,3721.714332122253
70568,946.3108752495011
70630,9960.223374300018
70680,699.8106272747016
70728,10787.355164830511
70760,72481.59819065759
70782,736.0479584779733
70800,4033.7462391020417
70886,2729.190514285715
70900,111983.18363861355
70967,1928.1625718247367
71105,2673.0831837491482
71126,16834.202446426283
71158,2795.815029707602
71254,1750.9312855303028
71274,45128.13194382716
71287,3744.741727380074
71351,12217.336469557089
71551,49544.60593194444
71589,2914.2858575405953
71600,838.7777019902321
71657,16796.237361318366
71663,2468.13
71716,6840.279803866667
71726,7199.166399975369
71829,1779.603339126166
71904,15583.943153530365
72013,2159.2257868932043
72018,2018.0147929853476
72055,6930.643198557692
72089,1297.2792407375268
72096,291316.4870931582
72260,6298.982932285715
72316,177.0061938095238
72317,1493.857293648959
72325,1610.109189815418
72360,1807.52631395453
72421,1209.492108850211
72436,4026.3597885801687
72517,10876.839947366885
72524,376.787675
72600,9763.97265
72816,3320.340237283951
73130,17170.66704496124
73153,2544.324311538462
73225,457.86063492063494
73264,46628.75929533334
73268,9003.402037137736
73304,1671.408109004525
73343,2899.5675773184944
73390,3172.7303003210272
73442,6436.773510093503
73553,6137.056676186148
73554,534.5886292763157
73605,39435.678161333344
73618,4806.759484144393
73642,1201.684285714286
73704,3495.766480634921
73724,1260.6243875318069
73920,935.4890894259818
73976,802.3000759999999
74015,1800.3054815836101
74125,1046.5791096560847
74160,225.03466666666662
74193,16605.33005372779
74226,9540.35772083752
74283,761.742117647059
74287,6799.5498919421725
74338,392.7685971969697
74375,759.9774025083836
74642,2353.06813
74688,2921.183338111111
74792,807.5949018491126
74830,1951.1057876543211
74841,106.94624915737622
74880,469.6642864290181
74935,3314.0102
74974,1253.4574499999999
74991,2650.5299983908053
75072,2955.3325724126985
75116,3158.601374727669
75124,4193.437579152223
75214,241.43836325611323
75270,26713.43623466667
75286,453.96872272047824
75343,4270.139040221484
75365,213257.1776
75381,6676.100430555555
75454,7610.729840526317
75554,382603.53081465047
75574,67848.39
75739,11580.16374
75803,445.00191050320836
76033,5298.170328799865
76080,484.71603398268394
76149,1890.001926636905
76157,12224.692663333333
76296,5846.619438912592
76309,1699.3159
76505,9445.632878894812
76524,1333.9305208333333
76545,157.83181975736568
76608,1035.2846130715686
76641,11116.38594519353
76721,966.7682000000001
76762,1990.451142
76941,3520.627817668488
76969,755.537378146853
76990,4956.303705767669
77067,1875.693654131054
77183,29822.82334666667
77358,744.890293287037
77457,2365.281803397028
77535,929.8774218750002
77563,59008.085567637034
77667,13122.465855543207
77753,15277.221000000001
77792,114885.68433023256
77845,626.9593637526654
77868,1754.2192
78024,1479.7445814102564
78106,1345.0358172636202
78309,1732.0564000000002
78318,5469.605005515516
78369,-456.6320333333347
78380,638.4529581333334
78443,11795.452400216802
78465,619.4000786516855
78588,282.8347855659398
78603,1139.2657610071944
78625,6419.43166797321
78704,0.0
78711,5307.840211521487
78730,2000.696640121012
78763,781.3568212940213
78820,1018.5208143629341
78904,483.40200662431306
78915,2159.6769999999997
78923,737.7174028328614
78962,10175.491998961821
78965,1039.6678456603775
79122,25756.195799999998
79147,342.5235460674157
79148,2580.225111382252
79217,1162.9007472222222
79240,1678.0653566666665
79440,7963.80486585527
79563,13812.428869375002
79601,3489.717566026894
79615,4922.904318181818
79709,2568.8847155598455
79793,908.2559072628707
79824,3871.2413907475493
79853,9824.473683962682
79975,4866.439951762713
79989,1762.2257254901963
80075,2732.4046
80084,0.0
80138,1258.5773039238675
80147,20295.003629814666
80165,8264.728657614944
80172,655.3739884169884
80206,162.561984063745
80241,4044.5358715476955
80266,105551.84803675284
